,area,bbox,centroid,convex_area,convex_image,coords,eccentricity,equivalent_diameter,euler_number,extent,image,label,major_axis_length,max_intensity,mean_intensity,min_intensity,minor_axis_length,orientation,perimeter,solidity,weighted_centroid,slope max_intensity,slope mean_intensity,slope min_intensity,slope weighted_centroid,wslope max_intensity,wslope mean_intensity,wslope min_intensity,wslope weighted_centroid,moments_hu0,weighted_moments_hu0,slope weighted_moments_hu0,wslope weighted_moments_hu0,moments_hu1,weighted_moments_hu1,slope weighted_moments_hu1,wslope weighted_moments_hu1,moments_hu2,weighted_moments_hu2,slope weighted_moments_hu2,wslope weighted_moments_hu2,moments_hu3,weighted_moments_hu3,slope weighted_moments_hu3,wslope weighted_moments_hu3,moments_hu4,weighted_moments_hu4,slope weighted_moments_hu4,wslope weighted_moments_hu4,moments_hu5,weighted_moments_hu5,slope weighted_moments_hu5,wslope weighted_moments_hu5,moments_hu6,weighted_moments_hu6,slope weighted_moments_hu6,wslope weighted_moments_hu6
drift_239,90,"(6951, 1171, 6962, 1188)","(6956.2111111111108, 1178.9000000000001)",112,"[[False False False ...,  True  True False]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]]","[[6951 1183]
 [6951 1184]
 [6951 1185]
 ..., 
 [6961 1173]
 [6961 1174]
 [6961 1175]]",0.9581012328011469,10.704744696916627,1,0.48128342246,"[[False False False ...,  True  True False]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]]",240,21.483221825627233,1.1303,0.786785,0.407072,6.153434832498614,0.4559328281727229,45.3492424049,0.803571428571,"(6956.1759429500862, 1179.1279729785122)",16.0995,10.7609,4.70477,"(6956.0890850695805, 1178.8016780137893)",11.361,9.00342,4.13283,"(6956.1493448244928, 1178.7838563056123)",0.34680109739368997,0.46742350630733165,0.0335863270213762,0.03787940375725069,0.08656020232537562,0.16335673368781706,0.0008649838224990149,0.0010940597338163307,0.0001984033553666582,4.485008305468687e-06,1.009555388646734e-07,3.878993596816263e-07,0.00023527000450539244,8.531060315707502e-06,1.2182526573448093e-07,4.122505312696715e-07,5.080874580103719e-08,5.054476962168998e-11,1.3405813174103534e-14,1.6464511164017197e-13,6.915721521941032e-05,3.3910836974632716e-06,3.5762188013696815e-09,1.349147809080595e-08,-1.4868333225583818e-09,1.516202446413433e-11,-1.678551551062561e-15,-8.310449833637186e-15
drift_240,91,"(6959, 1151, 6968, 1166)","(6963.3406593406589, 1157.5274725274726)",99,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False  True ...,  True False False]
 ..., 
 [ True  True  True ...,  True  True  True]
 [ True  True  True ..., False False False]
 [False  True  True ..., False False False]]","[[6959 1158]
 [6960 1155]
 [6960 1156]
 ..., 
 [6967 1153]
 [6967 1154]
 [6967 1155]]",0.8699373643188529,10.764051215546116,1,0.674074074074,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False  True ...,  True False False]
 ..., 
 [ True  True  True ...,  True  True  True]
 [ True  True  True ..., False False False]
 [False  True  True ..., False False False]]",241,15.619854759073418,1.02664,0.724375,0.567605,7.7031223587554205,0.12740541679689255,37.5563491861,0.919191919192,"(6963.4101559000237, 1157.5443612260624)",14.6407,9.06011,2.45161,"(6963.0331480305831, 1157.3900452106595)",10.5222,7.72188,2.58063,"(6963.1036703145955, 1157.1081187059565)",0.20832277250584216,0.29808690488889544,0.023305494380290694,0.025520659116269447,0.016081892434177156,0.03701339768234097,0.00027342424777393465,0.0002735997715010657,0.0008011024109778996,0.0022367950943719306,8.528319588095233e-07,1.1856397496420262e-06,7.550455504283288e-05,0.00027251357795139524,1.2551586959507556e-07,2.5858174359748455e-07,2.1123011426126503e-09,1.5025053702406614e-07,6.906975453584902e-15,9.115014290784652e-14,-2.0284917385007185e-06,1.7112961723503638e-05,-2.527020668771024e-10,9.04281456974572e-10,-1.8449122814134774e-08,-1.5064098538395292e-07,-4.048072375107252e-14,-1.1041420173543145e-13
drift_241,152,"(6971, 1068, 6986, 1092)","(6977.7894736842109, 1080.0986842105262)",179,"[[False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]]","[[6971 1088]
 [6971 1089]
 [6971 1090]
 ..., 
 [6985 1069]
 [6985 1070]
 [6985 1071]]",0.9696229263914916,13.911592676604096,1,0.422222222222,"[[False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]]",242,28.826974243719157,1.14816,0.802363,0.491092,7.0512087525203855,0.48658749028537657,62.2842712475,0.849162011173,"(6977.6001712563439, 1080.3536427642998)",15.3045,7.72631,0.9864,"(6976.6408913692758, 1080.6114952271612)",8.99286,6.91619,4.21036,"(6977.3998131652897, 1080.5539721057139)",0.362135686233416,0.4488532550811573,0.04442928139771953,0.05291332753844735,0.10320021493896099,0.16317338980123305,0.0016043190937833156,0.0022556210372582466,0.0014585934611908483,0.004237633341559444,5.478183358173484e-06,8.367222905119731e-06,0.0009690739594462321,0.003317382150946242,4.445783746815493e-06,6.414934706259284e-06,1.1521306902838548e-06,1.2437282104414422e-05,2.178714380869708e-11,4.6969110244444786e-11,0.0003105293877970545,0.0013366792644141357,1.7050450259222233e-07,2.9875231515852357e-07,-2.1709941387903753e-09,1.4486721458930738e-07,2.5871191590123415e-12,1.6465591160467236e-12
drift_242,155,"(6982, 1557, 6999, 1575)","(6989.0516129032258, 1566.2387096774194)",173,"[[False False False ..., False False False]
 [False  True  True ..., False False False]
 [ True  True  True ..., False False False]
 ..., 
 [False False False ...,  True False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[6982 1561]
 [6983 1559]
 [6983 1560]
 ..., 
 [6997 1571]
 [6998 1569]
 [6998 1570]]",0.864869913178575,14.048207338801282,1,0.506535947712,"[[False False False ..., False False False]
 [False False  True ..., False False False]
 [ True  True  True ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",243,20.64157933871755,1.2259,0.846884,0.358116,10.361991274531134,-0.621062916739675,52.5269119346,0.895953757225,"(6989.2791073222797, 1566.559215389831)",15.8469,7.06058,1.28758,"(6990.4094567150896, 1566.0962235397444)",8.08478,6.04887,3.69144,"(6988.9689504499938, 1565.9592738156152)",0.21509905676210916,0.2368117191566375,0.028709024786155165,0.03587885621052838,0.0165147303942461,0.020658240210952538,0.0003624852543007285,0.0005002744362197107,0.0013420647270395501,0.0022956140117953473,2.493224404218277e-06,4.793547446747529e-06,0.00010141732137040557,0.00039699099304161016,9.443239011945904e-07,2.4370655641532413e-07,-1.7817162102357012e-09,2.814685829956068e-07,9.75394872568066e-13,-2.2597402090770155e-13,2.4388570634912955e-07,3.500266940523757e-05,1.6779865759205208e-08,-3.740938215163653e-09,3.7373345150988295e-08,2.5377943933365037e-07,-1.0715155742273553e-12,1.3535004933632514e-13
drift_243,196,"(6985, 1836, 7012, 1850)","(6998.7193877551017, 1842.0510204081634)",231,"[[False False False ..., False False False]
 [False False  True ..., False False False]
 [False  True  True ..., False False False]
 ..., 
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True False]]","[[6985 1840]
 [6985 1841]
 [6986 1838]
 ..., 
 [7011 1846]
 [7011 1847]
 [7011 1848]]",0.9542479522642666,15.797308339337176,1,0.518518518519,"[[False False False ..., False False False]
 [False False  True ..., False False False]
 [False  True  True ..., False False False]
 ..., 
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True False]]",244,29.6940900183151,0.843585,0.707553,0.554709,8.879021791843655,-1.2572386722198645,67.1126983722,0.848484848485,"(6998.9511280285315, 1842.1036590473907)",5.99284,2.71855,0.434683,"(6999.8611386247849, 1841.4388281687786)",3.56616,2.3468,1.11646,"(6999.6490508745192, 1842.2698868535153)",0.306306125636427,0.4252916575496176,0.11091477866647642,0.1220246961348164,0.06555003406320482,0.12710350221226469,0.008718806464663484,0.010281942194852421,0.0007772683566906059,0.002864959338599137,0.00010763034408168659,0.00016534376039258733,0.00020463387173941597,0.0011866827366963876,4.9328626971714244e-05,0.00013038525315829636,6.464238406655352e-08,2.0827181104305534e-06,3.1323802819874614e-09,1.9129710705472927e-08,2.2134361172312444e-05,0.00029938399825096997,2.8100268887953473e-06,1.229686335050262e-05,-4.981778659960087e-08,-6.707716710728998e-07,-1.7627479702449664e-09,-7.440025708841878e-10
drift_244,208,"(6991, 1008, 7018, 1026)","(7004.5817307692305, 1017.0480769230769)",296,"[[False False False ...,  True False False]
 [False False False ...,  True  True False]
 [False False False ...,  True  True  True]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [False  True  True ..., False False False]]","[[6991 1023]
 [6992 1021]
 [6992 1022]
 ..., 
 [7017 1009]
 [7017 1010]
 [7017 1011]]",0.9411080812201648,16.273715780512877,1,0.427983539095,"[[False False False ...,  True False False]
 [False False False ...,  True  True False]
 [False False False ...,  True  True  True]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [False  True  True ..., False False False]]",245,31.742642732750824,1.07049,0.764995,0.494293,10.73237384352934,1.1293039204626047,79.2903679019,0.702702702703,"(7004.914072451259, 1016.8607962155294)",9.73082,4.40876,1.2326,"(7004.1619918721226, 1017.1330984941973)",6.45365,4.25053,1.52102,"(7004.2939980322381, 1017.3898351602631)",0.3373735624928881,0.44681298840189887,0.0756583829339773,0.08615426656047297,0.07190576315017924,0.12908792486912996,0.0036537349144762717,0.005284838924492848,0.00033155009708120485,0.0008815401398176633,2.027929495057341e-05,9.681444229636533e-06,0.00012706719876766942,0.0003944866208202997,1.7812601414469615e-05,3.842097022772115e-06,-9.60690996094987e-09,5.4449231576003525e-08,3.3625030133874524e-10,1.5424473961474445e-11,-1.33634016347946e-05,-3.258105772921177e-05,8.999125435208909e-07,5.364860591599611e-08,-2.4247216019217548e-08,2.2617013716559636e-07,-3.9357393257083386e-11,-1.7640227373833045e-11
drift_245,710,"(6994, 741, 7049, 780)","(7022.1718309859152, 760.97323943661968)",1213,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[6994  748]
 [6994  749]
 [6994  750]
 ..., 
 [7048  759]
 [7048  760]
 [7048  761]]",0.900718595843291,30.066594033278285,1,0.331002331002,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",246,57.81248346992706,1.08354,0.728793,0.432767,25.113919230774467,-1.1446875473538596,197.894444303,0.585325638912,"(7021.5162329662353, 761.0328474292013)",11.9899,5.07115,0.220564,"(7023.3910747929222, 760.1697333551017)",5.6972,4.66178,3.19042,"(7023.1161199173293, 760.81525785689996)",0.3497352274727512,0.4659688607645288,0.06495448282475999,0.07323077363344851,0.05697526544864444,0.10497374319751762,0.0021281068624475112,0.0023216648322163403,0.004090360922561459,0.0077621332070034466,3.6272098472749256e-05,4.03996468009888e-05,0.0017423678055650677,0.0027556309346538125,1.779219367866939e-05,2.2025686847200212e-05,2.8243176309727322e-06,4.329211677300337e-06,3.6644777549074545e-10,4.3737152170025073e-10,0.0004006508971692271,0.0007739041298923575,8.189268579713843e-07,1.0422128742948452e-06,3.695867656955256e-06,1.1986646689852113e-05,2.6459902578873527e-10,4.902959809881264e-10
drift_246,108,"(6995, 1283, 7014, 1294)","(7005.5555555555557, 1288.6111111111111)",124,"[[False False False ...,  True False False]
 [False False False ...,  True  True False]
 [False False False ...,  True  True False]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [False  True  True ..., False False False]]","[[6995 1291]
 [6996 1290]
 [6996 1291]
 ..., 
 [7013 1285]
 [7013 1286]
 [7013 1287]]",0.9285595060587268,11.726460285670077,1,0.516746411483,"[[False False False ...,  True False False]
 [False False False ...,  True  True False]
 [False False False ...,  True  True False]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [False  True  True ..., False False False]]",247,20.085542283267525,0.874517,0.714313,0.387385,7.4554233190399595,1.1599735944596898,46.627416998,0.870967741935,"(7005.5552269152176, 1288.6813112708905)",6.0254,2.92987,0.404372,"(7005.2745727621277, 1288.4921877928928)",4.25886,2.41786,1.3807,"(7005.5711045978351, 1288.5671736533197)",0.26563214449016925,0.36853306978564804,0.10303023644401867,0.12377378280342545,0.04052152037390376,0.0799151867335152,0.006633079506275187,0.009920725197595865,0.0026913115916631742,0.0065419378226799175,0.00010774218262623832,0.0002783807564069635,0.0006499567410568031,0.0015341730440199166,4.220236681734914e-05,0.00012871811759529298,7.183705052100517e-07,3.838237900387536e-06,2.8411889519367684e-09,2.412169345022263e-08,6.63935953013583e-05,0.00019942662438381624,2.9740702512589378e-06,1.152335981582186e-05,4.7212043632812893e-07,2.981715196186487e-06,1.6121050170313475e-10,3.4397495663632737e-09
drift_247,296,"(7001, 977, 7019, 1006)","(7007.6621621621625, 987.71959459459458)",326,"[[False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 ..., 
 [False  True  True ..., False False False]
 [False False  True ..., False False False]
 [False False  True ..., False False False]]","[[7001  985]
 [7001  986]
 [7001  987]
 ..., 
 [7018  979]
 [7018  980]
 [7018  981]]",0.8914464429439157,19.413369239820483,1,0.567049808429,"[[False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 ..., 
 [False  True  True ..., False False False]
 [False False  True ..., False False False]
 [False False  True ..., False False False]]",248,30.778670743454512,0.975969,0.722247,0.507827,13.946618251319885,0.42136460321896513,77.941125497,0.907975460123,"(7007.7115805098065, 987.64000942089422)",7.25055,3.79225,0.536582,"(7007.7248213513849, 986.98699580732546)",3.87258,2.69331,1.11249,"(7007.6795930191893, 986.79446021518777)",0.241096860933706,0.3314001724083691,0.06736751361051287,0.07651489189848144,0.025267197628339982,0.04927161820857799,0.0019676521769665255,0.001958726831049578,0.0047226893508463316,0.013697803144632493,0.00014243819216933038,0.00018549378762349117,0.001272438430359206,0.004391283082268297,6.108255654916152e-05,5.1146801378393306e-05,2.976163741200926e-06,3.32580981671247e-05,5.609783545231981e-09,4.422274733867679e-09,0.00017166520043842908,0.0008655083470048767,2.472600001503506e-06,1.6162491955098216e-06,-9.338925235011982e-07,-7.335625046061313e-06,-9.962618235918075e-10,-2.2940175019733654e-09
drift_248,4252,"(7003, 1619, 7141, 1761)","(7086.9393226716838, 1699.0552681091251)",8832,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[7003 1666]
 [7003 1667]
 [7003 1668]
 ..., 
 [7140 1748]
 [7140 1749]
 [7140 1750]]",0.8463027627673578,73.57862831158184,1,0.216983057767,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",249,151.0879720385885,1.61865,0.887639,0.116005,80.48489507686774,-0.7352384806958486,624.618361751,0.48143115942,"(nan, nan)",23.0092,6.33989,0.280689,"(nan, nan)",17.5721,4.16863,0.457363,"(7089.3189468527617, 1708.8793809563097)",0.43075896093408556,,,0.09921552042053852,0.05775586936405493,,,0.0039285434057269916,0.01795809322476377,,,0.00012797876917448588,0.0037182125512250385,,,0.00011704446612621487,-7.536723021098973e-06,,,-3.0656092605414904e-09,0.0007133693672538088,,,7.250812362410454e-06,2.943344686348642e-05,,,1.3993151536655313e-08
